,num_topics,scenario_r2,scenario_aic,scenario_bic,4,5
893,2,0.02345506534886277,686012.8090461908,686043.8266974557,123,149
894,2,0.012223206574579981,688625.7382015823,688656.7558528472,091,187
895,2,0.001994372289166768,690979.606772311,691010.6244235759,042,045
896,2,0.00404014241913353,690510.7683053844,690541.7859566493,015,142
897,2,0.012179637434779234,688635.8159724888,688666.8336237537,011,163
898,2,0.024315246535864254,685811.4630754119,685842.4807266768,029,009
899,2,0.0011304251828511136,691177.312907135,691208.3305583999,156,032
900,2,0.002518055775258765,690859.6834228676,690890.7010741325,131,182
901,2,0.024331026258246125,685807.7677963257,685838.7854475906,025,111
902,2,0.0002626165293865279,691375.7306462592,691406.748297524,086,081
903,2,0.0030595780530759953,690735.6087637164,690766.6264149813,027,031
904,2,0.035760857367240884,683115.3182936562,683146.3359449211,039,093
905,2,0.028358588885305402,684862.637619806,684893.6552710709,073,044
906,2,0.00963937787014868,689222.6242065469,689253.6418578118,181,045
907,2,0.0033996316546692773,690657.6605539934,690688.6782052583,060,167
908,2,0.0094201808972032,689273.1888587007,689304.2065099656,010,129
909,2,0.007266902091443317,689769.3161117076,689800.3337629725,105,068
910,2,0.011514396710293195,688789.6344649891,688820.652116254,065,022
911,2,0.007749816676261734,689658.1436133767,689689.1612646416,172,064
912,2,0.0026057286931402412,690839.6002005071,690870.617851772,130,089
913,2,0.0012619259701494023,691147.2312297397,691178.2488810046,147,106
914,2,0.003681231050429279,690593.0912757267,690624.1089269916,191,063
915,2,0.005250246509987955,690232.9897228043,690264.0073740692,014,075
916,2,0.019515826380862467,686932.6219900874,686963.6396413523,152,025
917,2,0.0007223174270030164,691270.6450530328,691301.6627042977,090,099
918,2,0.002924915308782583,690766.4692537666,690797.4869050315,191,089
919,2,0.0037720816359955167,690572.2558147677,690603.2734660326,010,085
920,2,0.01082314077972979,688949.3586223808,688980.3762736457,019,091
921,2,0.008971077700230534,689376.7536496372,689407.7713009021,051,042
922,2,0.013777854904274744,688265.848658764,688296.8663100289,151,133
923,2,0.0014009400214264334,691115.4265363922,691146.4441876571,149,052
924,2,0.016926685970302446,687535.176195914,687566.193847179,072,101
925,2,0.02113451663090149,686555.1056165089,686586.1232677738,107,025
926,2,0.008674211454259062,689445.1862975525,689476.2039488174,040,133
927,2,0.005451110641919721,690186.8487979339,690217.8664491988,090,021
928,2,0.011175901378728703,688867.8624021932,688898.8800534582,198,051
929,2,0.026019993015629295,685411.9013691107,685442.9190203756,091,162
930,2,0.0204411389574346,686716.8938602451,686747.91151151,034,104
931,2,0.009702787623614983,689207.9946724055,689239.0123236704,170,053
932,2,0.002513368773411795,690860.757023982,690891.7746752469,010,174
933,2,0.004780703946418385,690340.8130033397,690371.8306546046,168,130
934,2,0.0052406673874668686,690235.1899305502,690266.2075818151,067,013
935,2,0.012248143716377613,688619.9699096668,688650.9875609317,029,038
936,2,0.01379509365466658,688261.854836632,688292.8724878969,073,140
937,2,0.03892780929976247,682363.6525048729,682394.6701561378,155,118
938,2,0.007773981863756552,689652.5790875531,689683.596738818,082,156
939,2,0.002989902383920162,690751.5767687055,690782.5944199704,188,172
940,2,0.02277853882923342,686171.0416939554,686202.0593452203,115,036
941,2,0.0418086284380742,681677.7449448634,681708.7625961283,197,157
942,2,0.006098199199449206,690038.1413234757,690069.1589747407,005,056
943,2,0.017168638786881574,687478.9353146895,687509.9529659544,044,071
944,2,0.0012141376992100827,691158.1635718383,691189.1812231032,113,160
945,2,0.013579048995502219,688311.9023728878,688342.9200241527,190,079
946,2,0.009006066171407312,689368.6868699469,689399.7045212118,097,038
947,2,0.0060282948621067645,690054.2107088442,690085.2283601091,059,056
948,2,0.006055731453485924,690047.9038077565,690078.9214590214,119,058
949,2,0.0010702205656537567,691191.083791109,691222.1014423739,118,197
950,2,0.00572649680959969,690123.5741099699,690154.5917612348,005,185
951,2,0.008129089194126804,689570.7927717257,689601.8104229906,186,176
952,2,0.0079882177235171,689603.2409970018,689634.2586482667,119,199
953,2,0.024683131780433798,685725.2965398266,685756.3141910915,044,028
954,2,0.01857281612057149,687152.2668064258,687183.2844576907,132,101
955,2,0.010709812722426881,688975.5339732323,689006.5516244972,143,050
956,2,0.008026897506285713,689594.3319847656,689625.3496360305,064,057
957,2,0.009864314308972721,689170.72393047,689201.7415817349,054,043
958,2,0.008264690734117508,689539.5540647721,689570.571716037,156,143
959,2,0.02334934367161068,686037.5434927754,686068.5611440403,094,123
960,2,0.006130365164769169,690030.746734618,690061.7643858829,021,148
961,2,0.0018973665607637802,691001.8141448183,691032.8317960833,020,121
962,2,0.005193099324345751,690246.1154213294,690277.1330725943,012,087
963,2,0.005827753939562141,690100.3041436116,690131.3217948765,083,037
964,2,0.0034914138782612403,690636.6173714211,690667.635022686,128,002
965,2,0.039458183246201095,682237.527869008,682268.5455202729,117,155
966,2,0.002862695057082476,690780.7267820495,690811.7444333144,177,170
967,2,0.008253057604107106,689542.2341718838,689573.2518231487,165,074
968,2,0.008405160717436466,689507.1893036396,689538.2069549045,057,124
969,2,0.011548431321608543,688781.7674167001,688812.785067965,142,151
970,2,0.013491297741638264,688332.22714191,688363.2447931749,163,012
971,2,0.0012607561977293624,691147.4988403997,691178.5164916646,002,007
972,2,0.0017545747656648736,691034.4993247732,691065.5169760381,004,192
973,2,0.009132067598879745,689339.6342051952,689370.6518564601,064,085
974,2,0.038039129721124554,682574.8274396572,682605.8450909221,155,152
975,2,0.00529723457121456,690222.1968306962,690253.2144819611,191,005
976,2,0.0026446692632769997,690830.6795236673,690861.6971749322,131,039
977,2,0.009171990273954655,689330.4282999132,689361.4459511781,113,053
978,2,0.0035933364812464896,690613.2470026887,690644.2646539536,190,018
979,2,0.0064819724065757756,689949.9006271507,689980.9182784156,055,068
980,2,0.009310951782584342,689298.381800691,689329.3994519559,054,099
981,2,0.024166325318121684,685846.3343491533,685877.3520004182,025,186
982,2,0.00355772521234754,690621.4127691915,690652.4304204565,019,061
983,2,0.005506655463612509,690174.0878346099,690205.1054858748,012,072
984,2,0.007044087632521401,689820.5923346892,689851.6099859541,074,071
985,2,0.03469359090396307,683368.0744599758,683399.0921112407,173,055
986,2,0.01540164045761161,687889.3481325511,687920.365783816,132,034
987,2,0.002893534310605239,690773.6601984483,690804.6778497132,170,013
988,2,0.028620327752413743,684801.0810237944,684832.0986750593,119,123
989,2,0.01795702430829227,687295.58241993,687326.6000711949,097,079
990,2,0.018470036858254546,687176.1932729296,687207.2109241945,195,196
991,2,0.01090826825502067,688929.6947799299,688960.7124311948,065,163
992,2,0.0023022901434096577,690909.1013075709,690940.1189588358,057,035
993,2,0.015329731377133116,687906.0345329815,687937.0521842464,022,005
994,2,0.002046304946783928,690967.7170215752,690998.7346728401,184,196
995,2,0.0008449833365151704,691242.5959973414,691273.6136486063,183,118
996,2,0.018186796222783075,687242.1172251494,687273.1348764143,009,070
997,2,0.01380865616610405,688258.7126654781,688289.730316743,062,190
998,2,0.004259855403624946,690460.3584223855,690491.3760736504,199,018
999,2,0.014623229993617537,688069.9124093618,688100.9300606267,081,034
1000,2,0.0011924156657522333,691163.1326664046,691194.1503176695,077,013
1001,2,0.010180419336125679,689097.7681149927,689128.7857662576,097,144
1002,2,0.007673797427600659,689675.6477075741,689706.665358839,028,111
1003,2,0.022429059059537515,686252.7385401106,686283.7561913755,101,134
1004,2,0.012293352239911126,688609.5122067455,688640.5298580104,120,086
1005,2,0.0011107647541006571,691181.8100203199,691212.8276715848,169,089
1006,2,0.003295941601292318,690681.4315486989,690712.4491999638,199,048
1007,2,0.015527574311338332,687860.1224236978,687891.1400749628,194,150
1008,2,0.012131758722597308,688646.8900575205,688677.9077087854,199,017
1009,2,0.03832228667026838,682507.562673573,682538.5803248379,155,103
1010,2,0.024422950793123732,685786.2398154654,685817.2574667303,085,095
1011,2,0.01380798164976249,688258.8689388683,688289.8865901332,198,009
1012,2,0.006215740133521663,690011.1188416034,690042.1364928683,006,028
1013,2,0.02075078692428234,686644.6567708299,686675.6744220948,072,162
1014,2,0.018493919787628377,687170.6336772505,687201.6513285154,130,033
1015,2,0.007798457479774035,689646.9429411038,689677.9605923687,143,036
1016,2,0.00783263439253945,689639.0725864252,689670.0902376901,061,124
1017,2,0.0042259301399975024,690468.1427966611,690499.160447926,142,094
1018,2,0.011284156613789342,688842.846997577,688873.8646488419,055,158
1019,2,0.02146899776667066,686477.0189798465,686508.0366311114,176,162
1020,2,0.002201917962361022,690932.086409474,690963.1040607389,113,072
1021,2,0.0012546169659184425,691148.9033168929,691179.9209681578,052,169
1022,2,0.004347897938578482,690440.1552478874,690471.1728991523,183,092
1023,2,0.0033319982243125157,690673.1658309605,690704.1834822254,149,144
1024,2,0.0037397228209430367,690579.6771276335,690610.6947788984,132,165
1025,2,0.009059544573331357,689356.3565871929,689387.3742384578,177,134
1026,2,0.001845654992017609,691013.6515129447,691044.6691642096,041,183
1027,2,0.0038840007079560257,690546.5859441003,690577.6035953652,116,140
1028,2,0.018171079442854565,687245.7747317632,687276.7923830281,033,042
1029,2,0.005385212755117386,690201.9873680302,690233.0050192951,021,049
1030,2,0.013201383355726404,688399.363678098,688430.3813293629,120,156
1031,2,0.0017360466362343896,691038.7400888209,691069.7577400858,058,165
1032,2,0.0020044896727605677,690977.2904909104,691008.3081421753,047,165
1033,2,0.008172475907395893,689560.7981815853,689591.8158328502,064,175
1034,2,0.0054067682289633545,690197.0355889464,690228.0532402113,119,159
1035,2,0.003158722564550409,690712.8852775483,690743.9029288132,137,170
1036,2,0.004628479897318072,690375.7580128275,690406.7756640924,067,038
1037,2,0.011941562491866509,688690.8761082045,688721.8937594694,018,079
1038,2,0.0033028791213316477,690679.841196082,690710.8588473469,144,027
1039,2,0.0028387191802495826,690786.2205233637,690817.2381746286,194,178
1040,2,0.018169721507508618,687246.0907388807,687277.1083901456,104,150
1041,2,0.0007420429047837462,691266.1348143856,691297.1524656505,035,118
1042,2,0.00221887390900688,690928.2036815506,690959.2213328155,039,196
1043,2,0.010734742757187332,688969.7761470887,689000.7937983536,052,017
1044,2,0.007154134667030854,689795.2686826572,689826.2863339221,119,107
1045,2,0.008935486045908214,689384.9592042358,689415.9768555007,054,108
1046,2,0.00370278727271689,690588.1477940097,690619.1654452746,037,023
1047,2,0.016486025661073267,687637.5702179992,687668.5878692641,150,185
1048,2,0.02102672811531392,686580.2638103242,686611.2814615892,132,195
1049,2,0.00010799587232568353,691411.0653856631,691442.083036928,122,125
1050,2,0.005241145395533442,690235.0801384228,690266.0977896877,067,000
1051,2,0.0017795053646547654,691028.7930234608,691059.8106747257,072,197
1052,2,0.008607982672778625,689460.4503463645,689491.4679976294,064,110
1053,2,0.004971100211284107,690297.0975411085,690328.1151923734,058,012
1054,2,0.013183074070121092,688403.6029642333,688434.6206154982,156,009
1055,2,0.010835235770771279,688946.5648684553,688977.5825197202,021,075
1056,2,0.016471797825750256,687640.8755040138,687671.8931552788,164,023
1057,2,0.0029932540189268053,690750.8086792848,690781.8263305497,090,132
1058,2,0.001123565043472441,691178.8821008343,691209.8997520992,072,080
1059,2,0.022274849116207807,686288.778453147,686319.796104412,076,025
1060,2,0.01534354000740723,687902.8303543908,687933.8480056557,062,105
1061,2,0.026713656627222138,685249.1189642872,685280.1366155521,102,123
1062,2,0.02035017671137951,686738.1099022587,686769.1275535236,061,025
1063,2,0.007193399050116289,689786.2326159799,689817.2502672448,108,074
1064,2,0.003986931762571588,690522.9750279645,690553.9926792294,148,198
1065,2,0.0088367072361214,689407.7308339534,689438.7484852183,097,179
1066,2,0.003496104451497617,690635.5418977302,690666.5595489951,118,056
1067,2,0.00012004599848713937,691408.3118227235,691439.3294739884,084,052
1068,2,0.004093512989464809,690498.5242428678,690529.5418941327,121,144
1069,2,0.002451030721388525,690875.0356515328,690906.0533027977,128,167
1070,2,0.007728722552805101,689663.0008534773,689694.0185047422,045,134
1071,2,0.0033961291819543105,690658.4635379103,690689.4811891752,089,198
1072,2,0.01050592053380428,689022.6193477027,689053.6369989676,008,082
1073,2,0.011929329698804336,688693.7048558265,688724.7225070914,018,001
1074,2,0.03027708901554116,684411.0533365674,684442.0709878323,034,033
1075,2,0.002832372206687972,690787.674822656,690818.6924739209,059,125
1076,2,0.009149214107215697,689335.6803790259,689366.6980302908,172,055
1077,2,0.0026440529077330632,690830.8207238155,690861.8383750804,063,018
1078,2,0.018512694839853294,687166.2630254801,687197.280676745,105,150
1079,2,0.010124122429206572,689110.762928042,689141.7805793069,134,016
1080,2,0.012400644158169327,688584.691364467,688615.7090157319,043,163
1081,2,0.004690305378785009,690361.5658143157,690392.5834655806,032,198
1082,2,0.001984638900781044,690981.8351193985,691012.8527706634,090,172
1083,2,0.0050417106078590734,690280.8830897443,690311.9007410092,038,075
1084,2,0.007212151334191619,689781.9169531079,689812.9346043728,124,197
1085,2,0.0002326776292883581,691382.5728704275,691413.5905216924,182,006
1086,2,0.00840717168011984,689506.725937722,689537.7435889869,166,052
1087,2,0.007395588202188885,689739.6963734628,689770.7140247277,020,105
1088,2,0.008527863547657666,689478.9144030577,689509.9320543226,189,023
1089,2,0.02501137589948632,685648.3873560529,685679.4050073178,123,168
1090,2,0.001236183984637429,691153.1201914526,691184.1378427175,015,002
1091,2,0.00021647303959426711,691386.2761753657,691417.2938266306,068,103
1092,2,0.006784226460099796,689880.379573646,689911.3972249109,190,083
1093,2,0.004553482067058301,690392.9727747312,690423.9904259961,019,130
1094,2,0.013709414278555876,688281.7040895028,688312.7217407677,111,151
1095,2,0.004838441671118576,690327.557159839,690358.5748111039,039,158
1096,2,0.04300511438717469,681392.2617615436,681423.2794128085,046,155
1097,2,0.0016262267785224216,691063.8743134635,691094.8919647284,069,052
1098,2,0.02257598456810428,686218.3957599127,686249.4134111776,189,162
1099,2,0.02607915353510748,685398.0226617295,685429.0403129944,064,123
1100,2,0.011733011793324533,688739.0972046007,688770.1148558656,134,131
1101,2,0.008622949726384554,689457.0009105578,689488.0185618227,051,077
1102,2,0.006124384424524898,690032.1216567544,690063.1393080193,152,070
1103,2,0.00014210468331254944,691403.2711275273,691434.2887787923,048,036
1104,2,0.004721241001095167,690354.4641316147,690385.4817828796,067,077
1105,2,0.0013281370173757745,691132.0835142621,691163.101165527,004,149
1106,2,0.0433798754289626,681302.7698546033,681333.7875058682,155,110
1107,2,0.0016083253034785416,691067.9711218561,691098.988773121,010,045
1108,2,0.026082739308951997,685397.1814333315,685428.1990845964,022,044
1109,2,0.0028524490148227333,690783.0745374032,690814.0921886681,187,003
1110,2,0.002545923066060496,690853.3000580505,690884.3177093155,130,039
1111,2,0.0061284380809982775,690031.1897559548,690062.2074072197,104,026
1112,2,0.016264097313637538,687689.1212237095,687720.1388749745,050,009
1113,2,0.008720684860139993,689434.4747512359,689465.4924025008,133,059
1114,2,0.00273670960876371,690809.5931324648,690840.6107837297,191,094
1115,2,0.004440408569030718,690418.9248518808,690449.9425031457,116,077
1116,2,0.0040138118814906365,690516.8087101891,690547.826361454,187,170
1117,2,0.037807162514226555,682629.9171795011,682660.934830766,036,155
1118,2,0.0019114688511374656,690998.58586321,691029.6035144749,172,014
1119,2,0.008483006801168314,689489.2513271049,689520.2689783698,076,114
1120,2,0.02069851442935422,686656.8529079733,686687.8705592382,077,146
1121,2,0.0032385740901107463,690694.5820157264,690725.5996669913,080,199
1122,2,0.012390099751311556,688587.1308201394,688618.1484714043,024,004
1123,2,0.013886609884668721,688240.6514610592,688271.6691123241,083,098
1124,2,0.017782605523854023,687336.1592475593,687367.1768988242,129,120
1125,2,0.011109555604241539,688883.1920984343,688914.2097496992,096,075
1126,2,0.0028166102881058697,690791.2863538378,690822.3040051027,191,036
1127,2,0.012501163817060568,688561.4347655445,688592.4524168094,124,105
1128,2,0.018290847590635928,687217.9015918224,687248.9192430873,131,044
1129,2,0.012604082676547557,688537.6206258272,688568.6382770921,049,062
1130,2,0.006173110516446645,690020.919695058,690051.9373463229,076,172
1131,2,0.02287034667434129,686149.5752013343,686180.5928525992,009,022
1132,2,0.008183496954071612,689558.2592968122,689589.2769480771,053,046
1133,2,0.03933821688599526,682266.0623501183,682297.0800013832,193,093
1134,2,0.00819638479472895,689555.2903286417,689586.3079799066,105,194
1135,2,0.018693671808130974,687124.1290384347,687155.1466896996,034,008
1136,2,0.02447031875310035,685775.1458312843,685806.1634825493,146,055
1137,2,0.012611004604686893,688536.0188889526,688567.0365402175,151,105
1138,2,0.007708495019625894,689667.6584511148,689698.6761023797,171,074
1139,2,0.005798933482967228,690106.9276326143,690137.9452838792,040,132
1140,2,0.0017615540064579438,691032.9018784857,691063.9195297506,016,041
1141,2,0.009286915203205681,689303.9252990802,689334.9429503451,053,047
1142,2,0.006941523156326679,689844.1915989871,689875.209250252,074,039
1143,2,0.004978645007251314,690295.3650646419,690326.3827159068,140,008
1144,2,0.03673242404293353,682884.9829226595,682916.0005739244,056,173
1145,2,0.014292695880854467,688146.5417397751,688177.55939104,104,066
1146,2,0.005262861413035336,690230.0922009312,690261.1098521961,194,005
1147,2,0.001699559780322879,691047.0910604469,691078.1087117118,192,015
1148,2,0.015721510371372815,687815.1080009962,687846.1256522611,070,062
1149,2,0.00257098344979656,690847.5594994423,690878.5771507072,188,032
1150,2,0.00979394769678299,689186.9611024199,689217.9787536848,055,194
1151,2,0.0027366367441223893,690809.6098264825,690840.6274777474,171,002
1152,2,0.007958211387047776,689610.1520379907,689641.1696892557,092,116
1153,2,0.0015541194041955864,691080.3758629989,691111.3935142638,118,188
1154,2,0.006578823692091729,689927.6262946067,689958.6439458716,038,064
1155,2,0.008093311975026496,689579.034105187,689610.051756452,067,076
1156,2,0.009070106462345073,689353.9212996486,689384.9389509135,153,054
1157,2,0.010566568582506597,689008.6147436535,689039.6323949184,017,140
1158,2,0.042192509442657844,681586.1892696718,681617.2069209367,157,060
1159,2,0.006268080113013053,689999.084931481,690030.102582746,184,186
1160,2,0.031897796656580324,684028.8679395976,684059.8855908625,173,035
1161,2,0.021150184454299503,686551.4484644241,686582.466115689,033,104
1162,2,0.00406432256711331,690505.2210739618,690536.2387252267,191,027
1163,2,0.0011394980385486253,691175.2375584057,691206.2552096706,118,010
1164,2,0.00526540100846018,690229.5088758499,690260.5265271148,045,075
1165,2,0.0010096494662017452,691204.9376647576,691235.9553160225,099,035
1166,2,0.024281108193784928,685819.457352591,685850.4750038559,193,115
1167,2,0.0019897015437282395,690980.676088358,691011.693739623,121,090
1168,2,0.008003355590252781,689599.7543734987,689630.7720247636,148,105
1169,2,0.018197341650789012,687239.6631290365,687270.6807803015,033,006
1170,2,0.009394067310410703,689279.2120300725,689310.2296813374,186,092
1171,2,0.010566922213655738,689008.5330820502,689039.5507333151,085,082
1172,2,0.006864037607112516,689862.0187869002,689893.0364381651,104,018
1173,2,0.03755082292103595,682690.7796559245,682721.7973071894,199,173
1174,2,0.0031899574586119472,690705.7259089779,690736.7435602428,178,176
1175,2,0.006907158912591527,689852.0979910442,689883.1156423091,026,055
1176,2,0.002431661484554426,690879.4720235922,690910.4896748571,138,042
1177,2,0.0036988621780777997,690589.0479427008,690620.0655939657,020,005
1178,2,0.009024172092033877,689364.5123410086,689395.5299922735,181,081
1179,2,0.0006477072661733585,691287.7038919328,691318.7215431978,127,007
1180,2,0.01178878758228663,688726.2017225368,688757.2193738017,114,082
1181,2,0.0034628400772026557,690643.1687792859,690674.1864305508,060,039
1182,2,0.006361814571644309,689977.5320961335,690008.5497473984,186,084
1183,2,0.0211099771251817,686560.8334613474,686591.8511126123,162,027
1184,2,0.0009261975283514357,691224.0234875008,691255.0411387658,106,006
1185,2,0.0005721365693556191,691304.9810491792,691335.9987004441,125,027
1186,2,0.017198386490462236,687472.0196344531,687503.037285718,086,101
1187,2,0.008041003712759731,689591.0828530281,689622.100504293,096,196
1188,2,0.00018082516613948663,691394.4227267422,691425.4403780071,094,049
1189,2,0.012907872101346807,688467.3130644702,688498.3307157351,029,131
1190,2,0.018717462303703303,687118.589698133,687149.6073493978,195,061
1191,2,0.007442502844950294,689728.8970544995,689759.9147057644,008,031
1192,2,0.021368133930482758,686500.5690607082,686531.5867119731,079,073
1193,2,0.004434395940852154,690420.3047584052,690451.3224096701,149,005
1194,2,0.014910702251505814,688003.2454157608,688034.2630670257,014,034
1195,2,0.005906405131914427,690082.2276268583,690113.2452781232,196,050
1196,2,0.039701356877464344,682179.677108105,682210.69475937,155,045
1197,2,0.0037141812342373903,690585.534777168,690616.5524284329,092,122
1198,2,0.014692001104707697,688053.9656379353,688084.9832892002,117,062
1199,2,0.01834201082113396,687205.9935506325,687237.0112018974,199,044
1200,2,0.003314905479677055,690677.0842552276,690708.1019064925,198,103
1201,2,0.0044495138834254044,690416.8351537045,690447.8528049694,130,031
1202,2,0.013581923564962128,688311.2365403036,688342.2541915685,009,178
1203,2,0.0031059503809771627,690724.980711339,690755.998362604,085,013
1204,2,0.013087074424779632,688425.8291944009,688456.8468456658,187,054
1205,2,0.002916493000221232,690768.3992450271,690799.416896292,010,194
1206,2,0.018290847590635928,687217.9015918224,687248.9192430873,044,131
1207,2,0.0013716592434463992,691122.1259838295,691153.1436350944,080,149
1208,2,0.022905852805063076,686141.2726238462,686172.2902751111,034,051
1209,2,1.7049696346194132e-05,691431.846340087,691462.8639913519,179,122
1210,2,0.0006776274118818204,691280.8631141204,691311.8807653853,125,046
1211,2,0.0013096830639589552,691136.3054973164,691167.3231485813,140,000
1212,2,0.0015037162485753708,691091.9097615902,691122.9274128551,071,138
1213,2,0.02373174156239266,685948.0657190331,685979.083370298,123,049
1214,2,0.0018328069024825533,691016.5924921259,691047.6101433908,000,077
1215,2,0.002007795186315664,690976.5337190648,691007.5513703297,037,118
1216,2,0.0002681856650986747,691374.4578556241,691405.475506889,094,071
1217,2,0.01332940825110751,688369.718916388,688400.7365676529,143,075
1218,2,0.006569271690867184,689929.8232071103,689960.8408583752,144,067
1219,2,0.0017462482226804354,691036.4051342448,691067.4227855097,192,014
1220,2,0.012656412299679953,688525.5112521559,688556.5289034208,043,120
1221,2,0.008004272495482967,689599.5431859351,689630.5608372,015,051
1222,2,0.006424048475396682,689963.2212186379,689994.2388699028,070,113
1223,2,0.004272354705846415,690457.4903086416,690488.5079599065,196,131
1224,2,0.020955071897667543,686596.9870742692,686628.0047255341,035,162
1225,2,0.012659326346371125,688524.8369062432,688555.8545575081,022,113
1226,2,0.013809963655154522,688258.4097433112,688289.4273945761,009,043
1227,2,0.004009119514631787,690517.8851543651,690548.90280563,063,131
1228,2,0.008925294344207524,689387.3088177814,689418.3264690463,072,151
1229,2,0.015301383048449524,687912.6123876743,687943.6300389392,150,077
1230,2,0.0033464030692379465,690669.8635417712,690700.8811930361,014,056
1231,2,8.76849985309569e-05,691415.7065291319,691446.7241803968,015,089
1232,2,0.004067124735608441,690504.5782124001,690535.595863665,118,142
1233,2,0.0026009567900275865,690840.6933450758,690871.7109963407,149,192
1234,2,0.011660285772201018,688755.9105235793,688786.9281748442,079,168
1235,2,0.006226172277529751,690008.7203531526,690039.7380044175,046,028
1236,2,0.01668025736756773,687592.4432275917,687623.4608788566,103,101
1237,2,0.0057641789794284914,690114.9146230817,690145.9322743466,104,049
1238,2,0.000529648726435461,691314.6941498702,691345.7118011351,004,108
1239,2,0.008962604086829473,689378.7072438162,689409.7248950811,105,069
1240,2,0.008280517905384643,689535.9076599351,689566.9253112,060,102
1241,2,0.006254230595035826,690002.2692484002,690033.2868996651,071,066
1242,2,0.011645653150198498,688759.2932477337,688790.3108989986,153,022
1243,2,0.008734240016639805,689431.3503604097,689462.3680116746,133,085
1244,2,0.02032091244263079,686744.9350839626,686775.9527352275,146,087
1245,2,0.01994766409762072,686831.968339258,686862.9859905229,146,161
1246,2,0.01836416172839994,687200.837821343,687231.8554726079,163,001
1247,2,0.0011332846717521106,691176.6588222033,691207.6764734682,038,032
1248,2,0.0013283417620604254,691132.0366713636,691163.0543226285,153,010
1249,2,0.0029642772035646248,690757.4491694533,690788.4668207183,016,170
1250,2,0.013582093557338526,688311.1971651416,688342.2148164065,117,098
1251,2,0.0054047065719564635,690197.5092027565,690228.5268540214,117,179
1252,2,0.03574868004699705,683118.2037739996,683149.2214252645,072,093
1253,2,0.006643552615956505,689912.738409279,689943.7560605439,133,183
1254,2,0.0017421461397343352,691037.3440280785,691068.3616793434,057,179
1255,2,0.012176651932760518,688636.5065185161,688667.524169781,022,177
1256,2,0.004848849340230443,690325.167610246,690356.1852615109,092,010
1257,2,0.014560105986929028,688084.5487402681,688115.566391533,116,022
1258,2,0.00871827655602253,689435.0298479407,689466.0474992056,042,055
1259,2,0.014683166167948958,688056.0143615908,688087.0320128558,120,187
1260,2,0.007027078296954037,689824.5062151384,689855.5238664033,130,119
1261,2,0.001737214283645594,691038.4728371201,691069.490488385,061,071
1262,2,0.005438660223595293,690189.7090807762,690220.7267320411,050,063
1263,2,0.0017578897555149409,691033.7405734038,691064.7582246687,041,137
1264,2,0.004290697393251719,690453.281295395,690484.2989466599,142,090
1265,2,0.0020549892907277822,690965.7287193118,690996.7463705767,061,177
1266,2,0.0018808697339777192,691005.5905233179,691036.6081745828,159,061
1267,2,0.0011922394634958922,691163.1729736843,691194.1906249492,125,032
1268,2,0.01160188763907366,688769.410523909,688800.4281751739,129,114
1269,2,0.00033018834840492506,691360.2870568107,691391.3047080756,118,006
1270,2,0.0021601260264848543,690941.6560279083,690972.6736791732,039,019
1271,2,0.014755281149488542,688039.2911617374,688070.3088130023,091,042
1272,2,0.002027199839195304,690972.0911228339,691003.1087740988,172,182
1273,2,0.011783484625729201,688727.4278087792,688758.4454600441,096,102
1274,2,0.016926415866402866,687535.238972657,687566.2566239219,163,187
1275,2,0.0018649868365948619,691009.2263049192,691040.2439561841,003,165
1276,2,0.010423452984352877,689041.6610462251,689072.67869749,091,167
1277,2,0.002328653888437837,690903.0636600114,690934.0813112763,018,002
1278,2,0.02684257955787739,685218.8517677148,685249.8694189797,095,017
1279,2,0.006435784461645722,689960.5223920622,689991.5400433271,020,066
1280,2,0.008870464593811689,689399.9489540532,689430.9666053181,106,097
1281,2,0.017883142340973657,687312.7712181734,687343.7888694383,044,156
1282,2,0.0058095925742500665,690104.4779931086,690135.4956443735,031,109
1283,2,0.004974028789409002,690296.4250668713,690327.4427181362,040,191
1284,2,0.005150878697131933,690255.8122688874,690286.8299201523,114,077
1285,2,0.0318746919136883,684034.3208535132,684065.3385047781,173,132
1286,2,0.001644266285150131,691059.7458418015,691090.7634930664,032,175
1287,2,0.005066865357708172,690275.1064602851,690306.12411155,196,085
1288,2,0.010071343980518233,689122.944916809,689153.9625680739,097,032
1289,2,0.0017409341097754938,691037.6214394427,691068.6390907076,065,107
1290,2,0.011321577280403172,688834.199267261,688865.2169185259,066,012
1291,2,0.001797723262123685,691024.623085182,691055.640736447,072,016
1292,2,0.0012328804017256445,691153.8759369792,691184.8935882441,089,032
1293,2,0.006777026624975702,689882.0358441261,689913.053495391,021,185
1294,2,0.01989665273017094,686843.8604867766,686874.8781380415,022,017
1295,2,0.01572740593807731,687813.7394444182,687844.7570956831,066,082
1296,2,0.007160108170489843,689793.893999895,689824.9116511599,064,052
1297,2,0.012994464110526183,688447.2686640243,688478.2863152892,143,097
1298,2,0.011968891564364204,688684.5563252929,688715.5739765578,022,108
1299,2,0.015136824638190882,687950.7922503072,687981.8099015721,134,097
1300,2,0.01565282685730751,687831.0511187227,687862.0687699876,050,091
1301,2,0.005503394475408596,690174.8370393688,690205.8546906337,117,081
1302,2,0.009022119689870323,689364.9855498445,689396.0032011094,118,054
1303,2,0.001234900222225499,691153.4138721946,691184.4315234595,002,049
1304,2,0.011928614677000793,688693.8701985215,688724.8878497864,028,074
1305,2,0.0004936018220688121,691322.9344706779,691353.9521219428,084,108
